Quantity,Price,Customer ID,T,Y
2,1.65,17841.0,1,3.3
6,2.95,14693.0,1,17.700000000000003
2,4.95,12391.0,0,9.9
12,1.65,14525.0,1,19.799999999999997
8,2.1,17146.0,1,16.8
6,2.55,13719.0,1,15.299999999999999
1,6.35,17377.0,1,6.35
3,1.25,12872.0,1,3.75
10,1.25,15694.0,1,12.5
6,1.25,13448.0,1,7.5
12,1.25,18226.0,1,15.0
4,2.95,17338.0,1,11.8
1,9.95,12511.0,0,9.95
6,1.42,15939.0,1,8.52
25,0.42,18225.0,1,10.5
12,0.85,16732.0,1,10.2
2,0.85,15547.0,1,1.7
10,1.65,12784.0,0,16.5
8,2.95,15994.0,1,23.6
1,1.65,14204.0,1,1.65
1,7.95,16347.0,1,7.95
1,2.95,18156.0,1,2.95
2,39.95,17834.0,1,79.9
2,8.5,15272.0,1,17.0
3,4.95,17894.0,1,14.850000000000001
1,3.75,13280.0,1,3.75
2,1.25,16710.0,1,2.5
1,6.75,15727.0,1,6.75
16,1.69,13756.0,1,27.04
102,1.45,16661.0,1,147.9
1,2.1,16891.0,1,2.1
10,0.85,14769.0,1,8.5
4,1.65,17841.0,1,6.6
2,0.65,16932.0,1,1.3
4,5.95,13097.0,1,23.8
2,8.5,14042.0,1,17.0
2,8.95,15998.0,1,17.9
2,1.25,13736.0,1,2.5
1,4.95,16894.0,1,4.95
24,1.25,17675.0,1,30.0
10,8.5,13771.0,1,85.0
12,0.21,12682.0,0,2.52
6,5.95,17739.0,1,35.7
48,0.38,13526.0,1,18.240000000000002
20,2.1,17669.0,1,42.0
6,2.55,12505.0,0,15.299999999999999
24,0.85,15601.0,1,20.4
2,1.25,13137.0,1,2.5
24,1.25,12634.0,0,30.0
70,4.25,16754.0,1,297.5
1,2.95,17841.0,1,2.95
1,9.95,15164.0,1,9.95
4,4.65,16717.0,1,18.6
12,1.25,12474.0,0,15.0
48,0.29,14458.0,1,13.919999999999998
10,6.35,13078.0,1,63.5
1,5.95,16713.0,1,5.95
24,1.65,18094.0,1,39.599999999999994
2,5.95,16409.0,1,11.9
8,1.69,17702.0,1,13.52
6,2.55,15572.0,1,15.299999999999999
1,2.95,17862.0,1,2.95
1,4.95,14527.0,1,4.95
2,0.85,16794.0,1,1.7
25,0.42,17953.0,1,10.5
8,1.65,16945.0,1,13.2
2,3.75,16400.0,1,7.5
2,1.65,15580.0,1,3.3
20,1.25,18272.0,1,25.0
12,0.55,18094.0,1,6.6000000000000005
10,1.95,16558.0,1,19.5
3,12.75,13319.0,1,38.25
9,0.85,17931.0,1,7.6499999999999995
2,7.49,13668.0,1,14.98
24,3.45,14735.0,1,82.80000000000001
2,2.95,13174.0,1,5.9
10,1.65,14685.0,1,16.5
1,3.75,17841.0,1,3.75
2,9.95,16691.0,1,19.9
6,2.55,17850.0,1,15.299999999999999
24,0.42,13081.0,1,10.08
6,5.95,15629.0,1,35.7
6,2.55,15331.0,1,15.299999999999999
12,2.95,15680.0,1,35.400000000000006
18,1.65,15059.0,1,29.7
24,0.29,15547.0,1,6.959999999999999
10,1.65,12748.0,1,16.5
1,1.25,14898.0,1,1.25
2,6.75,17526.0,1,13.5
1,2.1,17571.0,1,2.1
24,0.21,12437.0,0,5.04
1,3.75,17604.0,1,3.75
8,4.65,15728.0,1,37.2
6,2.95,17692.0,1,17.700000000000003
1,2.1,18116.0,1,2.1
2,7.95,13607.0,1,15.9
1,3.75,16540.0,1,3.75
1,4.25,17841.0,1,4.25
2,1.65,15059.0,1,3.3
2,4.25,14569.0,1,8.5
6,1.25,15218.0,1,7.5
6,3.75,13081.0,1,22.5
6,2.95,16101.0,1,17.700000000000003
25,0.42,15527.0,1,10.5
1,2.95,15850.0,1,2.95
1,1.95,12748.0,1,1.95
12,0.85,17220.0,1,10.2
40,2.55,17504.0,1,102.0
2,2.1,17231.0,1,4.2
1,0.85,17817.0,1,0.85
6,0.85,15768.0,1,5.1
3,0.55,14546.0,1,1.6500000000000001
9,4.95,14118.0,1,44.550000000000004
1,2.1,17012.0,1,2.1
12,0.85,12399.0,0,10.2
1,10.95,16779.0,1,10.95
3,1.05,16805.0,1,3.1500000000000004
3,1.25,17754.0,1,3.75
2,2.95,13680.0,1,5.9
24,0.85,14358.0,1,20.4
4,1.25,13975.0,1,5.0
1,1.65,16893.0,1,1.65
3,5.95,14824.0,1,17.85
1,0.85,17315.0,1,0.85
1,0.85,13230.0,1,0.85
16,1.25,15666.0,1,20.0
50,1.45,17511.0,1,72.5
12,1.25,15766.0,1,15.0
1,6.95,17999.0,1,6.95
6,2.1,17611.0,1,12.600000000000001
4,1.45,15856.0,1,5.8
12,1.25,17428.0,1,15.0
6,2.95,17146.0,1,17.700000000000003
1,3.75,15967.0,1,3.75
6,5.95,13266.0,1,35.7
12,0.85,14911.0,0,10.2
12,2.55,12476.0,0,30.599999999999998
2,1.65,14515.0,1,3.3
2,2.1,16242.0,1,4.2
1,19.95,14534.0,1,19.95
2,8.5,17033.0,1,17.0
3,1.95,16911.0,1,5.85
1,12.75,17998.0,1,12.75
120,0.42,13418.0,1,50.4
12,1.65,13883.0,1,19.799999999999997
1,7.95,14599.0,1,7.95
2,0.85,14606.0,1,1.7
6,0.85,14415.0,1,5.1
2,3.75,16987.0,1,7.5
2,2.1,17255.0,1,4.2
1,3.75,14606.0,1,3.75
10,1.95,16746.0,1,19.5
12,2.1,18215.0,1,25.200000000000003
12,1.25,15798.0,1,15.0
3,1.65,16809.0,1,4.949999999999999
12,2.1,14905.0,1,25.200000000000003
6,7.65,17850.0,1,45.900000000000006
2,7.49,14936.0,0,14.98
20,0.85,15282.0,1,17.0
24,0.21,14298.0,1,5.04
3,5.95,13855.0,1,17.85
16,1.69,13715.0,1,27.04
1,1.25,14684.0,1,1.25
1,3.75,16798.0,1,3.75
12,0.42,17184.0,1,5.04
12,0.85,14854.0,1,10.2
3,6.95,13916.0,1,20.85
10,12.75,14543.0,1,127.5
1,1.25,17841.0,1,1.25
24,1.25,14030.0,1,30.0
12,1.65,12377.0,0,19.799999999999997
10,12.75,15268.0,1,127.5
12,1.25,17567.0,1,15.0
4,4.95,13903.0,1,19.8
1,1.25,15311.0,1,1.25
24,0.75,13089.0,1,18.0
1,7.95,14532.0,1,7.95
2,1.65,15514.0,1,3.3
2,1.65,14606.0,1,3.3
12,1.25,16126.0,1,15.0
6,2.95,16555.0,1,17.700000000000003
1,2.1,17796.0,1,2.1
11,1.95,16401.0,1,21.45
1,12.75,12708.0,0,12.75
6,2.95,18231.0,1,17.700000000000003
4,3.75,15277.0,1,15.0
3,2.95,17377.0,1,8.850000000000001
6,3.95,14030.0,1,23.700000000000003
96,0.12,17858.0,1,11.52
2,10.75,12358.0,0,21.5
6,2.95,16351.0,1,17.700000000000003
6,2.95,14156.0,0,17.700000000000003
12,2.95,14646.0,0,35.400000000000006
10,6.35,15144.0,1,63.5
4,8.5,15485.0,1,34.0
12,0.85,14824.0,1,10.2
6,2.55,13849.0,1,15.299999999999999
24,0.42,12377.0,0,10.08
24,1.25,14205.0,1,30.0
24,1.25,16709.0,1,30.0
20,0.85,17841.0,1,17.0
2,1.25,14030.0,1,2.5
12,1.65,12395.0,0,19.799999999999997
10,1.25,17085.0,1,12.5
2,7.95,13769.0,1,15.9
12,1.25,15298.0,1,15.0
6,2.95,15031.0,1,17.700000000000003
12,0.85,13055.0,1,10.2
6,2.95,14047.0,1,17.700000000000003
1,5.95,13969.0,1,5.95
18,1.45,15982.0,1,26.099999999999998
24,0.85,15194.0,1,20.4
1,0.55,14649.0,1,0.55
3,2.55,15750.0,1,7.6499999999999995
1,4.95,17604.0,1,4.95
1,0.85,16521.0,1,0.85
4,3.75,13012.0,1,15.0
24,0.42,13756.0,1,10.08
4,3.75,15365.0,1,15.0
12,0.72,17448.0,1,8.64
1,2.55,16906.0,1,2.55
2,1.25,17366.0,1,2.5
1,2.25,12970.0,1,2.25
5,1.25,13451.0,1,6.25
2,7.95,14911.0,0,15.9
3,0.85,14572.0,1,2.55
1,7.95,15534.0,1,7.95
1,4.95,17432.0,1,4.95
12,1.65,15157.0,1,19.799999999999997
2,0.65,17231.0,1,1.3
1,7.95,13246.0,1,7.95
12,0.42,17611.0,1,5.04
48,1.45,14938.0,0,69.6
1,0.65,15483.0,1,0.65
960,0.15,13902.0,0,144.0
1,2.1,17774.0,1,2.1
1,0.55,16932.0,1,0.55
1,2.95,17920.0,1,2.95
6,2.95,16980.0,1,17.700000000000003
6,2.55,13803.0,1,15.299999999999999
6,1.95,13875.0,1,11.7
1,8.95,14606.0,1,8.95
6,0.85,16007.0,1,5.1
1,0.55,17841.0,1,0.55
24,0.65,17581.0,1,15.600000000000001
2,1.25,12838.0,1,2.5
12,0.85,17624.0,1,10.2
1,1.25,18041.0,1,1.25
2,7.49,15984.0,1,14.98
2,5.95,16094.0,1,11.9
2,2.1,17143.0,1,4.2
12,1.25,14626.0,1,15.0
9,1.25,12926.0,1,11.25
2,2.1,15276.0,1,4.2
48,2.55,12481.0,0,122.39999999999999
12,4.65,15694.0,1,55.800000000000004
1,1.65,14606.0,1,1.65
6,1.25,17340.0,1,7.5
12,1.25,12921.0,1,15.0
5,2.1,14680.0,1,10.5
1,4.25,13593.0,1,4.25
1,1.69,16065.0,1,1.69
1,1.65,17913.0,1,1.65
1,12.75,16347.0,1,12.75
5,2.1,16143.0,1,10.5
2,3.75,16595.0,1,7.5
10,7.95,12923.0,1,79.5
12,1.25,13089.0,1,15.0
1,4.95,18002.0,1,4.95
7,4.95,14010.0,1,34.65
12,1.25,12474.0,0,15.0
2,1.25,15768.0,1,2.5
12,1.65,14154.0,1,19.799999999999997
2,0.85,17931.0,1,1.7
1,9.95,15719.0,1,9.95
2,2.1,17799.0,1,4.2
2,12.75,13031.0,1,25.5
25,0.42,17324.0,1,10.5
6,2.1,12373.0,0,12.600000000000001
8,1.65,17785.0,1,13.2
12,0.42,12530.0,0,5.04
24,0.65,17829.0,0,15.600000000000001
1,2.95,13263.0,1,2.95
12,2.25,12471.0,0,27.0
72,0.65,16948.0,1,46.800000000000004
24,1.25,14361.0,1,30.0
10,1.95,12385.0,0,19.5
4,1.65,16409.0,1,6.6
12,1.25,12477.0,0,15.0
2,3.75,14667.0,1,7.5
1,2.95,16005.0,1,2.95
24,2.1,17091.0,1,50.400000000000006
8,0.85,15039.0,1,6.8
3,2.1,14381.0,1,6.300000000000001
2,6.75,15518.0,1,13.5
12,1.25,17442.0,1,15.0
1,2.95,16773.0,1,2.95
2,0.55,18090.0,1,1.1
10,1.25,14303.0,1,12.5
32,1.69,14146.0,1,54.08
8,4.25,15732.0,1,34.0
2,1.25,12748.0,1,2.5
12,1.25,14490.0,1,15.0
1,3.45,17565.0,1,3.45
60,0.21,13696.0,1,12.6
4,3.75,14839.0,1,15.0
2,9.95,13842.0,1,19.9
4,1.25,12748.0,1,5.0
2,7.49,15023.0,1,14.98
3,1.25,16374.0,1,3.75
4,1.95,12836.0,1,7.8
8,1.69,16232.0,1,13.52
12,0.42,16279.0,1,5.04
3,2.55,15456.0,1,7.6499999999999995
24,1.25,14911.0,0,30.0
32,2.55,16168.0,1,81.6
2,7.95,14227.0,1,15.9
12,1.25,12839.0,1,15.0
12,0.85,13425.0,1,10.2
48,0.38,12768.0,0,18.240000000000002
2,5.95,15570.0,1,11.9
12,2.1,13329.0,1,25.200000000000003
8,3.75,17672.0,1,30.0
1,1.65,12748.0,1,1.65
24,1.65,13692.0,1,39.599999999999994
1,10.95,14755.0,1,10.95
1,0.85,16936.0,1,0.85
10,1.95,13564.0,1,19.5
72,0.65,13694.0,1,46.800000000000004
4,2.1,14796.0,1,8.4
1,0.42,14546.0,1,0.42
2,7.95,14415.0,1,15.9
1,1.65,15862.0,1,1.65
8,1.69,12708.0,0,13.52
10,1.45,17850.0,1,14.5
10,1.65,14769.0,1,16.5
18,2.55,16684.0,1,45.9
18,10.95,14258.0,1,197.1
12,1.25,17534.0,1,15.0
1,1.45,15995.0,1,1.45
1,2.1,17841.0,1,2.1
12,1.25,13081.0,1,15.0
12,1.65,18151.0,1,19.799999999999997
6,4.95,12817.0,0,29.700000000000003
5,2.95,13421.0,1,14.75
12,1.65,15425.0,1,19.799999999999997
40,2.55,17511.0,1,102.0
12,0.85,13983.0,1,10.2
72,1.06,17511.0,1,76.32000000000001
3,0.85,17841.0,1,2.55
2,0.42,17757.0,1,0.84
8,1.69,12921.0,1,13.52
12,0.42,12867.0,1,5.04
12,1.25,16491.0,1,15.0
12,0.85,14766.0,1,10.2
48,0.29,12724.0,0,13.919999999999998
2,0.85,16242.0,1,1.7
24,1.25,12424.0,0,30.0
12,0.85,15141.0,1,10.2
1,1.25,16904.0,1,1.25
5,1.25,13001.0,1,6.25
2,1.65,15038.0,1,3.3
6,2.55,12727.0,0,15.299999999999999
12,1.25,12949.0,1,15.0
3,4.95,13771.0,1,14.850000000000001
1,3.75,16011.0,1,3.75
12,1.49,17460.0,1,17.88
6,5.95,13173.0,1,35.7
18,0.85,17230.0,1,15.299999999999999
1,1.25,15542.0,1,1.25
48,0.29,13373.0,1,13.919999999999998
48,1.06,13488.0,1,50.88
2,1.65,13137.0,1,3.3
2,1.95,17602.0,1,3.9
12,0.85,13317.0,1,10.2
12,1.65,13495.0,1,19.799999999999997
1,2.95,14044.0,1,2.95
6,0.65,16655.0,1,3.9000000000000004
10,0.85,13004.0,1,8.5
1,1.25,17081.0,1,1.25
2,5.95,13097.0,1,11.9
1,1.25,18069.0,1,1.25
48,0.55,14911.0,0,26.400000000000002
1,1.65,16984.0,1,1.65
1,0.85,16919.0,1,0.85
120,0.42,16422.0,1,50.4
1,2.55,15723.0,1,2.55
4,3.75,14319.0,1,15.0
1,1.65,14546.0,1,1.65
100,1.65,17029.0,1,165.0
12,2.95,18245.0,1,35.400000000000006
10,6.75,15228.0,1,67.5
150,0.55,14156.0,0,82.5
1,2.55,14535.0,1,2.55
1,3.75,14390.0,1,3.75
5,2.95,13113.0,1,14.75
1,3.95,13610.0,1,3.95
2,7.49,15306.0,1,14.98
3,1.25,16814.0,1,3.75
1,3.75,14052.0,1,3.75
2,2.95,13357.0,1,5.9
60,0.85,17205.0,1,51.0
12,0.42,15013.0,1,5.04
24,1.45,17716.0,1,34.8
2,9.95,13319.0,1,19.9
3,4.95,16232.0,1,14.850000000000001
2,7.95,16244.0,1,15.9
12,2.95,18172.0,1,35.400000000000006
6,2.95,14934.0,0,17.700000000000003
1,0.42,14044.0,1,0.42
10,0.85,14211.0,1,8.5
10,1.25,17346.0,1,12.5
25,0.42,17361.0,1,10.5
2,6.75,17833.0,1,13.5
1,4.65,12926.0,1,4.65
24,0.55,17082.0,1,13.200000000000001
4,10.75,17853.0,1,43.0
1,1.25,13324.0,1,1.25
12,0.42,17597.0,1,5.04
16,1.95,14911.0,0,31.2
1,4.25,15012.0,1,4.25
1,1.65,15580.0,1,1.65
3,0.42,13975.0,1,1.26
24,0.85,15222.0,1,20.4
12,1.65,13900.0,1,19.799999999999997
1,2.55,14736.0,1,2.55
1,12.75,14506.0,1,12.75
1,3.45,17243.0,1,3.45
5,1.25,17840.0,1,6.25
1,2.95,12748.0,1,2.95
1,1.25,16327.0,1,1.25
2,0.42,15583.0,1,0.84
36,2.95,18259.0,1,106.2
2,2.55,15862.0,1,5.1
25,0.42,14154.0,1,10.5
24,9.95,14646.0,0,238.79999999999998
48,2.55,15061.0,1,122.39999999999999
10,0.85,12468.0,0,8.5
4,0.85,15005.0,1,3.4
2,4.95,14634.0,1,9.9
9,2.55,15551.0,1,22.95
48,0.42,14004.0,1,20.16
1,1.95,14606.0,1,1.95
25,0.42,14541.0,1,10.5
1,3.45,14606.0,1,3.45
24,2.55,16684.0,1,61.199999999999996
2,1.65,14593.0,1,3.3
3,1.65,14049.0,1,4.949999999999999
1,1.95,15013.0,1,1.95
12,2.95,16854.0,1,35.400000000000006
6,1.25,16190.0,1,7.5
1,2.95,14596.0,1,2.95
3,0.85,18036.0,1,2.55
12,0.85,13001.0,1,10.2
3,4.25,17318.0,1,12.75
4,3.75,17372.0,1,15.0
3,1.25,17372.0,1,3.75
4,1.65,17085.0,1,6.6
2,7.65,17850.0,1,15.3
8,1.69,12474.0,0,13.52
1,3.75,16458.0,1,3.75
6,1.25,16938.0,1,7.5
4,12.75,13118.0,1,51.0
3,5.45,14911.0,0,16.35
24,0.55,14688.0,1,13.200000000000001
72,1.06,12482.0,0,76.32000000000001
4,1.45,14167.0,1,5.8
3,3.75,15338.0,1,11.25
3,5.95,13842.0,1,17.85
1,8.5,13097.0,1,8.5
2,4.95,15039.0,1,9.9
2,2.95,18036.0,1,5.9
16,1.69,15544.0,1,27.04
1,9.95,18168.0,1,9.95
2,1.25,17961.0,1,2.5
4,4.65,17648.0,1,18.6
12,3.75,12583.0,0,45.0
1,1.65,12970.0,1,1.65
6,2.55,15936.0,1,15.299999999999999
24,1.65,17135.0,1,39.599999999999994
4,2.1,16383.0,1,8.4
24,2.55,18092.0,1,61.199999999999996
1,2.55,15984.0,1,2.55
6,1.65,17365.0,1,9.899999999999999
24,0.29,15640.0,1,6.959999999999999
1,2.95,17377.0,1,2.95
48,4.25,15413.0,1,204.0
12,1.25,17161.0,1,15.0
6,3.75,12631.0,0,22.5
10,0.85,13178.0,1,8.5
2,8.5,12644.0,0,17.0
2,8.5,17511.0,1,17.0
6,2.55,13267.0,1,15.299999999999999
5,0.65,17289.0,1,3.25
1,1.55,15555.0,1,1.55
2,7.49,15092.0,1,14.98
72,0.72,16656.0,1,51.839999999999996
6,3.75,12380.0,0,22.5
4,3.75,17428.0,1,15.0
20,1.95,14709.0,1,39.0
15,5.95,12500.0,0,89.25
1,1.25,14606.0,1,1.25
2,2.95,16400.0,1,5.9
3,1.95,14584.0,1,5.85
12,1.25,13089.0,1,15.0
12,0.42,15452.0,1,5.04
1,2.95,14606.0,1,2.95
1,1.65,16549.0,1,1.65
6,2.95,13317.0,1,17.700000000000003
10,0.65,14099.0,1,6.5
12,0.85,13077.0,1,10.2
2,2.55,17338.0,1,5.1
1,0.85,14404.0,1,0.85
12,2.1,14911.0,0,25.200000000000003
1,2.1,15311.0,1,2.1
1,0.65,16794.0,1,0.65
1,1.25,16788.0,1,1.25
6,2.55,13081.0,1,15.299999999999999
24,0.55,17730.0,1,13.200000000000001
12,1.25,16668.0,1,15.0
12,1.25,14186.0,1,15.0
3,0.85,17920.0,1,2.55
2,0.55,16065.0,1,1.1
1,1.25,14994.0,1,1.25
4,0.85,16876.0,1,3.4
3,5.95,16923.0,1,17.85
6,2.1,14243.0,1,12.600000000000001
6,0.3,17888.0,1,1.7999999999999998
12,1.45,13001.0,1,17.4
3,3.75,17858.0,1,11.25
2,3.75,15529.0,1,7.5
12,0.85,16749.0,1,10.2
1,1.65,13735.0,1,1.65
1,1.95,16059.0,1,1.95
2,3.75,14988.0,1,7.5
8,0.85,13081.0,1,6.8
4,2.1,17287.0,1,8.4
6,8.5,17090.0,1,51.0
12,1.65,16012.0,1,19.799999999999997
2,1.25,16549.0,1,2.5
1,2.55,15850.0,1,2.55
1,7.49,16549.0,1,7.49
1,0.42,14081.0,1,0.42
12,2.55,15365.0,1,30.599999999999998
12,2.95,16186.0,1,35.400000000000006
72,1.06,16701.0,1,76.32000000000001
1,2.95,16904.0,1,2.95
4,5.95,16229.0,1,23.8
1,8.95,16161.0,1,8.95
1,2.55,14540.0,1,2.55
32,2.55,14110.0,1,81.6
2,5.95,13137.0,1,11.9
10,1.65,13870.0,1,16.5
12,2.1,14905.0,1,25.200000000000003
1,0.55,15451.0,1,0.55
144,1.06,14828.0,1,152.64000000000001
4,3.75,15658.0,1,15.0
40,2.55,14606.0,1,102.0
16,1.69,13552.0,1,27.04
8,2.95,18075.0,1,23.6
24,0.85,14156.0,0,20.4
2,7.95,14227.0,1,15.9
2,0.38,12637.0,0,0.76
16,1.65,15062.0,1,26.4
1,2.95,14606.0,1,2.95
12,7.65,13093.0,1,91.80000000000001
1,3.75,15652.0,1,3.75
1,4.25,16519.0,1,4.25
4,7.95,16732.0,1,31.8
6,1.65,14988.0,1,9.899999999999999
5,1.55,16781.0,1,7.75
2,1.45,14584.0,1,2.9
25,0.42,17361.0,1,10.5
10,1.25,17589.0,1,12.5
12,1.25,13723.0,1,15.0
1,9.95,17591.0,1,9.95
1,2.95,13569.0,1,2.95
3,4.95,14755.0,1,14.850000000000001
12,0.55,13014.0,1,6.6000000000000005
3,5.95,15055.0,1,17.85
6,2.95,12820.0,1,17.700000000000003
15,1.25,17884.0,1,18.75
8,3.25,16814.0,1,26.0
2,1.25,12970.0,1,2.5
2,2.95,17920.0,1,5.9
3,1.25,14688.0,1,3.75
4,3.75,16176.0,1,15.0
12,0.42,13264.0,1,5.04
1,6.75,15059.0,1,6.75
2,3.75,15768.0,1,7.5
12,1.95,16858.0,1,23.4
8,3.75,15561.0,1,30.0
120,0.42,17307.0,1,50.4
1,14.95,17207.0,1,14.95
6,1.69,16200.0,1,10.14
1,16.95,15789.0,1,16.95
8,4.95,13408.0,1,39.6
12,1.25,13050.0,1,15.0
24,1.65,15637.0,1,39.599999999999994
4,5.95,13089.0,1,23.8
1,8.5,15915.0,1,8.5
12,4.95,12431.0,0,59.400000000000006
1,7.95,16014.0,1,7.95
12,0.42,18245.0,1,5.04
10,1.65,15159.0,1,16.5
6,5.95,17416.0,1,35.7
1,12.75,17085.0,1,12.75
2,4.95,13869.0,1,9.9
1,2.1,17838.0,1,2.1
1,3.75,18047.0,1,3.75
1,0.85,15352.0,1,0.85
1,39.95,15931.0,1,39.95
12,0.42,15601.0,1,5.04
1,9.95,17231.0,1,9.95
2,9.95,17644.0,1,19.9
20,1.95,15808.0,1,39.0
15,2.95,14821.0,1,44.25
2,1.65,17085.0,1,3.3
6,1.69,14215.0,1,10.14
6,2.1,18245.0,1,12.600000000000001
2,8.5,12739.0,0,17.0
25,0.42,18049.0,1,10.5
4,4.95,12747.0,1,19.8
3,4.25,15046.0,1,12.75
12,1.25,14679.0,1,15.0
6,2.1,14210.0,1,12.600000000000001
1,18.95,12748.0,1,18.95
5,2.1,14211.0,1,10.5
1,7.49,13542.0,1,7.49
2,0.95,15523.0,1,1.9
10,1.65,12742.0,0,16.5
12,0.85,14534.0,1,10.2
1,1.65,16392.0,1,1.65
12,1.25,14911.0,0,15.0
1,3.75,17796.0,1,3.75
3,4.95,13446.0,1,14.850000000000001
6,0.85,16032.0,1,5.1
25,0.21,16710.0,1,5.25
12,1.25,17612.0,1,15.0
12,0.29,17284.0,1,3.4799999999999995
6,3.75,17531.0,1,22.5
2,6.75,16984.0,1,13.5
36,2.55,15874.0,1,91.8
2,2.95,15862.0,1,5.9
8,1.65,13615.0,1,13.2
6,0.85,17921.0,1,5.1
3,1.95,16110.0,1,5.85
12,1.25,14844.0,1,15.0
12,2.55,16282.0,1,30.599999999999998
8,2.95,14911.0,0,23.6
12,0.85,17207.0,1,10.2
12,1.25,13264.0,1,15.0
5,2.1,12505.0,0,10.5
1,1.95,14535.0,1,1.95
1,7.95,14606.0,1,7.95
10,1.25,12975.0,1,12.5
12,1.25,15125.0,1,15.0
2,12.75,13317.0,1,25.5
4,2.95,13571.0,1,11.8
24,1.25,14854.0,1,30.0
1,1.25,18047.0,1,1.25
6,0.42,16868.0,1,2.52
1,3.75,15272.0,1,3.75
2,1.25,16085.0,1,2.5
5,2.1,14498.0,1,10.5
6,1.25,12484.0,0,7.5
48,0.85,13093.0,1,40.8
2,4.95,17757.0,1,9.9
8,3.75,17692.0,1,30.0
10,0.85,15615.0,1,8.5
1,3.95,15471.0,1,3.95
5,1.95,12867.0,1,9.75
1,1.25,12748.0,1,1.25
4,7.95,18055.0,1,31.8
4,0.65,18069.0,1,2.6
1,5.49,15889.0,1,5.49
1,3.75,14695.0,1,3.75
3,4.95,16212.0,1,14.850000000000001
6,2.95,12351.0,0,17.700000000000003
24,4.25,14258.0,1,102.0
1,3.75,17589.0,1,3.75
1,3.75,15800.0,1,3.75
16,1.69,13767.0,1,27.04
1,0.85,15418.0,1,0.85
3,1.25,14534.0,1,3.75
9,2.55,17085.0,1,22.95
1,7.49,15494.0,1,7.49
3,4.25,13377.0,1,12.75
4,2.1,14988.0,1,8.4
18,1.45,13050.0,1,26.099999999999998
2,2.95,15031.0,1,5.9
1,8.95,16984.0,1,8.95
10,1.65,16570.0,1,16.5
30,1.65,14258.0,1,49.5
3,4.95,13875.0,1,14.850000000000001
2,9.95,15044.0,1,19.9
108,0.21,15013.0,1,22.68
12,2.1,16128.0,1,25.200000000000003
36,0.65,17722.0,1,23.400000000000002
2,5.95,15719.0,1,11.9
4,3.75,16303.0,1,15.0
12,1.65,13050.0,1,19.799999999999997
12,0.85,14112.0,1,10.2
2,9.95,13092.0,1,19.9
12,0.65,12621.0,0,7.800000000000001
1,0.95,16928.0,1,0.95
36,1.25,14676.0,1,45.0
12,1.65,16194.0,1,19.799999999999997
12,0.85,16476.0,1,10.2
24,0.85,18245.0,1,20.4
24,1.25,17071.0,1,30.0
12,0.42,14640.0,1,5.04
2,14.95,15768.0,1,29.9
1,0.85,16549.0,1,0.85
8,0.85,17950.0,1,6.8
3,4.95,16556.0,1,14.850000000000001
6,2.95,14680.0,1,17.700000000000003
4,0.85,15750.0,1,3.4
2,5.95,12681.0,0,11.9
6,2.95,15325.0,1,17.700000000000003
2,2.95,12835.0,1,5.9
1,8.95,17841.0,1,8.95
48,2.55,16553.0,1,122.39999999999999
4,3.75,13715.0,1,15.0
1,2.1,17596.0,1,2.1
2,2.95,18156.0,1,5.9
12,1.65,13870.0,1,19.799999999999997
3,7.95,14442.0,0,23.85
1,0.85,18118.0,1,0.85
2,7.49,14930.0,0,14.98
1,2.95,14646.0,0,2.95
3,1.25,16391.0,1,3.75
1,3.75,12933.0,1,3.75
12,0.85,16471.0,1,10.2
2,9.95,16208.0,1,19.9
3,4.95,17735.0,1,14.850000000000001
4,3.75,13362.0,1,15.0
16,4.95,17990.0,1,79.2
6,1.25,16984.0,1,7.5
8,1.25,13802.0,1,10.0
24,0.42,12803.0,0,10.08
3,4.95,17366.0,1,14.850000000000001
12,0.85,17794.0,1,10.2
2,3.75,15005.0,1,7.5
2,3.75,15860.0,1,7.5
1,1.65,15572.0,1,1.65
12,1.65,14431.0,1,19.799999999999997
1,4.25,18034.0,1,4.25
2,1.95,15858.0,1,3.9
1,1.95,15998.0,1,1.95
1,2.95,16466.0,1,2.95
24,4.25,18092.0,1,102.0
6,6.35,14298.0,1,38.099999999999994
1,1.25,14049.0,1,1.25
3,5.95,16040.0,1,17.85
4,3.25,16670.0,1,13.0
3,2.95,17544.0,1,8.850000000000001
24,0.42,15277.0,1,10.08
2,1.25,15483.0,1,2.5
1,1.25,16393.0,1,1.25
2,2.1,12747.0,1,4.2
29,0.21,14573.0,1,6.09
1,9.95,17576.0,1,9.95
2,3.75,17362.0,1,7.5
2,4.95,15889.0,1,9.9
1,1.25,13048.0,1,1.25
3,0.65,14710.0,1,1.9500000000000002
2,4.25,14040.0,1,8.5
12,0.85,13643.0,1,10.2
1,10.95,14388.0,1,10.95
12,2.95,16755.0,1,35.400000000000006
96,0.64,14646.0,0,61.44
2,2.1,13944.0,1,4.2
6,1.25,13156.0,1,7.5
6,2.95,14909.0,1,17.700000000000003
12,3.95,18259.0,1,47.400000000000006
1,3.35,14701.0,1,3.35
6,2.95,17406.0,1,17.700000000000003
1,1.25,14606.0,1,1.25
12,0.21,17996.0,1,2.52
2,2.1,12843.0,1,4.2
2,6.75,13477.0,1,13.5
6,2.95,12648.0,0,17.700000000000003
1,1.25,14606.0,1,1.25
12,1.25,15784.0,1,15.0
72,5.45,14156.0,0,392.40000000000003
1,7.95,14667.0,1,7.95
1,1.65,17221.0,1,1.65
